,atom_num,mean_weight
0,0,-0.04627175256609917
1,1,-0.07389354705810547
2,2,-0.0901472270488739
3,3,-0.0988989844918251
4,4,-0.05523115023970604
5,5,-0.0839318186044693
6,6,-0.16382400691509247
7,7,-0.18097980320453644
8,8,-0.22272449731826782
9,9,-0.2911507487297058
10,10,-0.20971207320690155
11,11,-0.2227245271205902
12,12,-0.18097980320453644
13,13,-0.15909716486930847
14,14,-0.13043835759162903
15,15,-0.1338915377855301
16,16,-0.0876224935054779
17,17,-0.069684699177742
18,18,-0.06409274786710739
19,19,-0.06901073455810547
20,20,-0.0837702751159668
21,21,-0.11126408725976944
22,22,-0.17237316071987152
23,23,-0.16727685928344727
24,24,-0.17725712060928345
25,25,-0.20477907359600067
26,26,-0.16318289935588837
27,27,-0.23286107182502747
28,28,-0.13613493740558624
29,29,-0.13613493740558624
30,30,-0.13613493740558624
31,31,-0.10845418274402618
32,32,-0.11551916599273682
33,33,-0.07899237424135208
