,atom_num,mean_weight
0,0,-0.18786433339118958
1,1,-0.2543424963951111
2,2,-0.17124652862548828
3,3,-0.1455063819885254
4,4,-0.08058057725429535
5,5,-0.08486384153366089
6,6,-0.0805383175611496
7,7,-0.08777555823326111
8,8,-0.16144080460071564
9,9,-0.15088970959186554
10,10,-0.19179101288318634
11,11,-0.2346864938735962
12,12,-0.23944467306137085
13,13,-0.20262883603572845
14,14,-0.09680794179439545
15,15,-0.09302093088626862
16,16,-0.08878827840089798
17,17,-0.10393616557121277
18,18,-0.08878828585147858
19,19,-0.09302093088626862
20,20,-0.10679347068071365
21,21,-0.07724844664335251
22,22,-0.09176018089056015
23,23,-0.07435448467731476
24,24,-0.06466303765773773
25,25,-0.08301909267902374
26,26,-0.06466303020715714
27,27,-0.07435449212789536
28,28,-0.10849527269601822
29,29,-0.07742564380168915
30,30,-0.1153125911951065
31,31,-0.16684605181217194
32,32,-0.15513701736927032
33,33,-0.15513700246810913
34,34,-0.1577351689338684
35,35,-0.1894311010837555
36,36,-0.21404802799224854
