,atom_num,mean_weight
0,0,-0.1132517158985138
1,1,-0.18393902480602264
2,2,-0.1312006562948227
3,3,-0.15896527469158173
4,4,-0.14295901358127594
5,5,-0.16069772839546204
6,6,-0.21604174375534058
7,7,-0.20485633611679077
8,8,-0.2255406528711319
9,9,-0.234296053647995
10,10,-0.22554068267345428
11,11,-0.20485638082027435
12,12,-0.1465480625629425
13,13,-0.17939716577529907
14,14,-0.08054005354642868
15,15,-0.36262524127960205
16,16,-0.24374139308929443
17,17,-0.24374142289161682
18,18,-0.25962314009666443
19,19,-0.24619099497795105
20,20,-0.1781546026468277
21,21,-0.15512223541736603
22,22,-0.21752646565437317
23,23,-0.2020527422428131
24,24,-0.215386763215065
25,25,-0.21236786246299744
26,26,-0.17259299755096436
