,atom_num,mean_weight
0,0,-0.18481281399726868
1,1,-0.25695350766181946
2,2,-0.18180057406425476
3,3,-0.1778135597705841
4,4,-0.18280650675296783
5,5,-0.208195298910141
6,6,-0.22257612645626068
7,7,-0.13434645533561707
8,8,-0.09129440784454346
9,9,-0.10533823817968369
10,10,-0.0838683694601059
11,11,-0.09331569820642471
12,12,-0.10910505056381226
13,13,-0.07595997303724289
14,14,-0.05540292337536812
15,15,-0.06310205906629562
16,16,-0.05540291592478752
17,17,-0.07595996558666229
18,18,-0.08145897090435028
19,19,-0.15317265689373016
20,20,-0.15958517789840698
21,21,-0.20739196240901947
22,22,-0.19017386436462402
23,23,-0.20739196240901947
24,24,-0.15958519279956818
25,25,-0.22127968072891235
26,26,-0.12648870050907135
27,27,-0.12648868560791016
28,28,-0.12648868560791016
29,29,-0.22127968072891235
30,30,-0.12648870050907135
31,31,-0.12648868560791016
32,32,-0.12648871541023254
33,33,-0.09331569820642471
34,34,-0.0838683620095253
