,atom_num,mean_weight
0,0,-0.0789121687412262
1,1,-0.11514437943696976
2,2,-0.10702348500490189
3,3,-0.1295122653245926
4,4,-0.07713156938552856
5,5,-0.0544232577085495
6,6,-0.049375418573617935
7,7,-0.07122915983200073
8,8,-0.051110174506902695
9,9,-0.08829190582036972
10,10,-0.08998718112707138
11,11,-0.11259399354457855
12,12,-0.1590331494808197
13,13,-0.1725752204656601
14,14,-0.1959337592124939
15,15,-0.19325889647006989
16,16,-0.1652381271123886
17,17,-0.14888283610343933
18,18,-0.09228654205799103
19,19,-0.15777218341827393
20,20,-0.13008545339107513
21,21,-0.09795307368040085
22,22,-0.052561137825250626
23,23,-0.07511749118566513
24,24,-0.07166687399148941
25,25,-0.08952382206916809
26,26,-0.04551582410931587
27,27,-0.13505199551582336
28,28,-0.14525160193443298
29,29,-0.16744554042816162
30,30,-0.2120177149772644
31,31,-0.16744549572467804
32,32,-0.14525160193443298
33,33,-0.23281319439411163
34,34,-0.20148533582687378
35,35,-0.19275647401809692
36,36,-0.1871461272239685
37,37,-0.19275644421577454
38,38,-0.2014853060245514
