,atom_num,mean_weight
0,0,-0.21661686897277832
1,1,-0.24278420209884644
2,2,-0.1558821201324463
3,3,-0.07495356351137161
4,4,-0.042913828045129776
5,5,-0.016367007046937943
6,6,-0.01687522605061531
7,7,-0.06549292802810669
8,8,-0.17430612444877625
9,9,-0.19289660453796387
10,10,-0.2258216142654419
11,11,-0.22837741672992706
12,12,-0.19804812967777252
13,13,-0.026129133999347687
14,14,-0.018904918804764748
15,15,-0.07009957730770111
16,16,-0.05831718072295189
17,17,-0.0992051362991333
18,18,-0.05821762606501579
19,19,-0.05705364793539047
20,20,-0.12987421452999115
21,21,-0.19658325612545013
22,22,-0.15226222574710846
23,23,-0.15868133306503296
24,24,-0.13226169347763062
25,25,-0.09605807811021805
26,26,-0.07462403923273087
27,27,-0.0581764318048954
28,28,-0.022203363478183746
29,29,-0.018585408106446266
30,30,-0.07825342565774918
31,31,-0.08333845436573029
32,32,-0.14558792114257812
33,33,-0.1838700920343399
34,34,-0.1450415551662445
35,35,-0.10895094275474548
36,36,-0.20390023291110992
37,37,-0.22711212933063507
38,38,-0.21400697529315948
39,39,-0.17391443252563477
