,atom_num,mean_weight
0,0,-0.15658733248710632
1,1,-0.23300549387931824
2,2,-0.21425306797027588
3,3,-0.20907537639141083
4,4,-0.23237857222557068
5,5,-0.23390135169029236
6,6,-0.21886172890663147
7,7,-0.18762829899787903
8,8,-0.14491775631904602
9,9,-0.16459497809410095
10,10,-0.1400897353887558
11,11,-0.0995396077632904
12,12,-0.10034377127885818
13,13,-0.07176445424556732
14,14,-0.058321766555309296
15,15,-0.045770615339279175
16,16,-0.003735785838216543
17,17,0.008273396641016006
18,18,-0.03157545253634453
19,19,-0.16776446998119354
20,20,-0.2027672976255417
21,21,-0.25878721475601196
22,22,-0.33311235904693604
23,23,-0.24040639400482178
24,24,-0.2540949881076813
25,25,-0.2521754205226898
26,26,-0.1870846450328827
27,27,-0.058321766555309296
28,28,-0.07176446169614792
29,29,-0.19557416439056396
30,30,-0.20653152465820312
31,31,-0.20883414149284363
32,32,-0.22447186708450317
33,33,-0.2174101173877716
34,34,-0.1932409703731537
