,atom_num,mean_weight
0,0,-0.20645977556705475
1,1,-0.23856106400489807
2,2,-0.2284855991601944
3,3,-0.2565903067588806
4,4,-0.24925321340560913
5,5,-0.2632984220981598
6,6,-0.2873499393463135
7,7,-0.2705904543399811
8,8,-0.1673467606306076
9,9,-0.16936340928077698
10,10,-0.13637475669384003
11,11,-0.0929386094212532
12,12,-0.10788259655237198
13,13,-0.08653848618268967
14,14,-0.08331114798784256
15,15,-0.08380969613790512
16,16,-0.1004914790391922
17,17,-0.08669660985469818
18,18,-0.11138555407524109
19,19,-0.07837045192718506
20,20,-0.09735996276140213
21,21,-0.10581215471029282
22,22,-0.12968863546848297
23,23,-0.19522127509117126
24,24,-0.19217517971992493
25,25,-0.22501233220100403
26,26,-0.29121965169906616
27,27,-0.20938771963119507
28,28,-0.22501228749752045
29,29,-0.19217520952224731
