,atom_num,mean_weight
0,0,-0.20218053460121155
1,1,-0.2809479534626007
2,2,-0.2143089324235916
3,3,-0.17580720782279968
4,4,-0.1587582677602768
5,5,-0.1758071929216385
6,6,-0.21430891752243042
7,7,-0.0826677456498146
8,8,-0.042198020964860916
9,9,-0.041052866727113724
10,10,-0.04058857634663582
11,11,-0.046669866889715195
12,12,-0.06234411150217056
13,13,-0.08053595572710037
14,14,-0.08780473470687866
15,15,-0.07228780537843704
16,16,-0.06537067890167236
17,17,-0.08341807872056961
18,18,-0.052683275192976
19,19,-0.12822483479976654
20,20,-0.21247413754463196
21,21,-0.18260794878005981
22,22,-0.2002137005329132
23,23,-0.20634473860263824
24,24,-0.2144780308008194
25,25,-0.14324648678302765
26,26,-0.12370702624320984
27,27,-0.17160527408123016
28,28,-0.17032720148563385
29,29,-0.10793061554431915
30,30,-0.20140495896339417
31,31,-0.23517560958862305
32,32,-0.227657750248909
33,33,-0.1912364661693573
