,atom_num,mean_weight
0,0,-0.20198459923267365
1,1,-0.2719230353832245
2,2,-0.17734400928020477
3,3,-0.1426294893026352
4,4,-0.07186722010374069
5,5,-0.062285371124744415
6,6,-0.035484932363033295
7,7,-0.12133525311946869
8,8,-0.15516610443592072
9,9,-0.20546646416187286
10,10,-0.2066470980644226
11,11,-0.23553386330604553
12,12,-0.24609674513339996
13,13,-0.23553387820720673
14,14,-0.2066471129655838
15,15,-0.21589598059654236
16,16,-0.14229784905910492
17,17,-0.14253930747509003
18,18,-0.1399555504322052
19,19,-0.14164233207702637
20,20,-0.21317464113235474
21,21,-0.1464766561985016
22,22,-0.1467181146144867
23,23,-0.1969822645187378
24,24,-0.1945078819990158
25,25,-0.223915696144104
26,26,-0.1977824568748474
27,27,-0.1632121056318283
