,atom_num,mean_weight
0,0,-0.18967711925506592
1,1,-0.23048320412635803
2,2,-0.1642327904701233
3,3,-0.1280456930398941
4,4,-0.12601345777511597
5,5,-0.18018744885921478
6,6,-0.15595269203186035
7,7,-0.21023181080818176
8,8,-0.17102855443954468
9,9,-0.21278658509254456
10,10,-0.21681523323059082
11,11,-0.23395463824272156
12,12,-0.21951356530189514
13,13,-0.2019103765487671
14,14,-0.17476296424865723
15,15,-0.17528004944324493
16,16,-0.20092710852622986
17,17,-0.17122477293014526
18,18,-0.17544212937355042
19,19,-0.21197985112667084
20,20,-0.17888420820236206
21,21,-0.20269420742988586
22,22,-0.24529850482940674
23,23,-0.21084590256214142
24,24,-0.21084588766098022
25,25,-0.1845177263021469
26,26,-0.10043182224035263
27,27,-0.10043182969093323
28,28,-0.10043182969093323
