,atom_num,mean_weight
0,0,-0.07051697373390198
1,1,-0.1275579333305359
2,2,-0.149302139878273
3,3,-0.21301507949829102
4,4,-0.17091426253318787
5,5,-0.1530228555202484
6,6,-0.14982768893241882
7,7,-0.12112954258918762
8,8,-0.13535769283771515
9,9,-0.09536004066467285
10,10,-0.08877643942832947
11,11,-0.07534027099609375
12,12,-0.08062341809272766
13,13,-0.1492406278848648
14,14,-0.15522699058055878
15,15,-0.1770973801612854
16,16,-0.21323832869529724
17,17,-0.14813049137592316
18,18,-0.15740162134170532
19,19,-0.2789667844772339
20,20,-0.21230819821357727
21,21,-0.24948246777057648
22,22,-0.22605746984481812
23,23,-0.23792853951454163
24,24,-0.2323535978794098
25,25,-0.20828303694725037
26,26,-0.21055001020431519
27,27,-0.16441869735717773
28,28,-0.11290507018566132
