,atom_num,mean_weight
0,0,-0.1408204436302185
1,1,-0.18122704327106476
2,2,-0.2075289487838745
3,3,-0.16568586230278015
4,4,-0.17424306273460388
5,5,-0.1266930103302002
6,6,-0.1133180484175682
7,7,-0.06843612343072891
8,8,-0.06370917707681656
9,9,-0.05908804386854172
10,10,-0.07872729003429413
11,11,-0.12003275007009506
12,12,-0.07872728258371353
13,13,-0.05908804386854172
14,14,-0.17877691984176636
15,15,-0.1269850879907608
16,16,-0.1269850730895996
17,17,-0.12578187882900238
18,18,-0.11607136577367783
19,19,-0.17213286459445953
20,20,-0.17297564446926117
21,21,-0.2183399498462677
22,22,-0.20204730331897736
23,23,-0.1591138243675232
24,24,-0.1501685380935669
25,25,-0.15430065989494324
26,26,-0.1571323573589325
27,27,-0.1665748506784439
28,28,-0.1365809142589569
29,29,-0.1577478051185608
30,30,-0.17555223405361176
31,31,-0.17070820927619934
32,32,-0.16884833574295044
33,33,-0.1301945149898529
