,atom_num,mean_weight
0,0,-0.1280960887670517
1,1,-0.20181451737880707
2,2,-0.21199312806129456
3,3,-0.172477126121521
4,4,-0.2134367823600769
5,5,-0.13914735615253448
6,6,-0.2482740581035614
7,7,-0.20777764916419983
8,8,-0.24183383584022522
9,9,-0.22871316969394684
10,10,-0.23137232661247253
11,11,-0.22613228857517242
12,12,-0.20065131783485413
13,13,-0.21919816732406616
14,14,-0.22742536664009094
15,15,-0.21919819712638855
16,16,-0.2006513476371765
17,17,-0.21273383498191833
18,18,-0.2330571860074997
19,19,-0.2723170518875122
20,20,-0.19655553996562958
21,21,-0.19432036578655243
