,atom_num,mean_weight
0,0,-0.12508535385131836
1,1,-0.1670188009738922
2,2,-0.21347981691360474
3,3,-0.1972505897283554
4,4,-0.12098564207553864
5,5,-0.22456543147563934
6,6,-0.23310358822345734
7,7,-0.24927915632724762
8,8,-0.22782045602798462
9,9,-0.19258764386177063
10,10,-0.246451735496521
11,11,-0.27353233098983765
12,12,-0.21863912045955658
13,13,-0.24033597111701965
14,14,-0.21716302633285522
15,15,-0.21755662560462952
16,16,-0.2430325448513031
17,17,-0.10372623801231384
18,18,-0.14944925904273987
19,19,-0.14974728226661682
20,20,-0.3259229362010956
21,21,-0.21471276879310608
22,22,-0.21253633499145508
