,atom_num,mean_weight
0,0,-0.024634717032313347
1,1,-0.043341584503650665
2,2,-0.01332279946655035
3,3,-0.012666022405028343
4,4,-0.10975834727287292
5,5,-0.12202613055706024
6,6,-0.13226842880249023
7,7,-0.1507594883441925
8,8,-0.11069681495428085
9,9,-0.1094323992729187
10,10,-0.11912312358617783
11,11,-0.16967520117759705
12,12,-0.16063593327999115
13,13,-0.16063591837882996
14,14,-0.08581452071666718
15,15,-0.07016228139400482
16,16,-0.09791254997253418
17,17,-0.11241249740123749
18,18,-0.13552120327949524
19,19,-0.13942036032676697
20,20,-0.10285697132349014
21,21,-0.05574846640229225
22,22,-0.06478717178106308
23,23,-0.026633163914084435
24,24,-0.09644109010696411
25,25,-0.1412128061056137
26,26,-0.20108601450920105
27,27,-0.22518447041511536
28,28,-0.20108598470687866
29,29,-0.1412128210067749
30,30,-0.06773761659860611
31,31,-0.029530435800552368
32,32,-0.002979855053126812
33,33,-0.02746315486729145
34,34,-0.05411427840590477
35,35,0.06458549946546555
36,36,0.04315190017223358
37,37,0.04249489679932594
38,38,-0.13226842880249023
39,39,-0.12202613800764084
