,atom_num,mean_weight
0,0,-0.025296209380030632
1,1,-0.056680914014577866
2,2,-0.024151045829057693
3,3,-0.04123347997665405
4,4,-0.07966344058513641
5,5,-0.09569308161735535
6,6,-0.11738182604312897
7,7,-0.15676267445087433
8,8,-0.15994228422641754
9,9,-0.12579847872257233
10,10,-0.10323823243379593
11,11,-0.064307302236557
12,12,-0.14345332980155945
13,13,-0.23221832513809204
14,14,-0.21512074768543243
15,15,-0.28093838691711426
16,16,-0.28637900948524475
17,17,-0.23323488235473633
18,18,-0.26722651720046997
19,19,-0.28435152769088745
20,20,-0.28843656182289124
21,21,-0.2694380581378937
22,22,-0.14133423566818237
23,23,-0.20928311347961426
24,24,-0.15140321850776672
25,25,-0.20650731027126312
26,26,-0.21274259686470032
27,27,-0.1951979547739029
28,28,-0.15660223364830017
