,atom_num,mean_weight
0,0,-0.21643823385238647
1,1,-0.25816768407821655
2,2,-0.2180921733379364
3,3,-0.17090420424938202
4,4,-0.13484907150268555
5,5,-0.1404290795326233
6,6,-0.07974253594875336
7,7,-0.07857855409383774
8,8,-0.13988986611366272
9,9,-0.16388478875160217
10,10,-0.21670040488243103
11,11,-0.2858433723449707
12,12,-0.22019171714782715
13,13,-0.18257968127727509
14,14,-0.13289955258369446
15,15,-0.10194675624370575
16,16,-0.08846181631088257
17,17,-0.09004135429859161
18,18,-0.08764304220676422
19,19,-0.0988258644938469
20,20,-0.06803344935178757
21,21,-0.07788832485675812
