,atom_num,mean_weight
0,0,-0.07824476808309555
1,1,-0.07074242830276489
2,2,-0.09454385936260223
3,3,-0.08119102567434311
4,4,-0.07933254539966583
5,5,-0.0941554605960846
6,6,-0.07933255285024643
7,7,-0.0811910554766655
8,8,-0.12952256202697754
9,9,-0.16113027930259705
10,10,-0.16352960467338562
11,11,-0.19185765087604523
12,12,-0.20303058624267578
13,13,-0.19185765087604523
14,14,-0.16352958977222443
15,15,-0.1791362166404724
16,16,-0.1865704506635666
17,17,-0.2334667146205902
18,18,-0.31425294280052185
19,19,-0.23289842903614044
20,20,-0.2334667146205902
21,21,-0.1865704357624054
22,22,-0.04236326739192009
23,23,-0.04236326739192009
24,24,-0.04236327111721039
