,atom_num,mean_weight
0,0,-0.0999375656247139
1,1,-0.2338162511587143
2,2,-0.14565303921699524
3,3,-0.1459510326385498
4,4,-0.21460801362991333
5,5,-0.18147186934947968
6,6,-0.16323372721672058
7,7,-0.16227494180202484
8,8,-0.16323372721672058
9,9,-0.18147188425064087
10,10,-0.1324770748615265
11,11,-0.06548991054296494
12,12,-0.06434474885463715
13,13,-0.14063438773155212
14,14,-0.22937802970409393
15,15,-0.24515612423419952
16,16,-0.2702416181564331
17,17,-0.26598426699638367
18,18,-0.23785042762756348
19,19,-0.2302212119102478
20,20,-0.18730559945106506
21,21,-0.1479351818561554
22,22,-0.1412736028432846
23,23,-0.14069125056266785
24,24,-0.1412735879421234
25,25,-0.1479351967573166
