,atom_num,mean_weight
0,0,-0.12376394867897034
1,1,-0.1513669341802597
2,2,-0.15570971369743347
3,3,-0.10275977849960327
4,4,-0.03750627115368843
5,5,-0.020592357963323593
6,6,-0.03237922862172127
7,7,-0.02379651553928852
8,8,-0.0593123733997345
9,9,-0.04161357134580612
10,10,-0.03203928470611572
11,11,-0.1316024661064148
12,12,-0.1180868148803711
13,13,-0.1829565316438675
14,14,-0.1837812066078186
15,15,-0.17233780026435852
16,16,-0.20956122875213623
17,17,-0.2021743357181549
18,18,-0.24148918688297272
19,19,-0.3190004229545593
20,20,-0.23390862345695496
21,21,-0.2414892613887787
22,22,-0.2021743655204773
23,23,-0.062021516263484955
24,24,-0.0530444011092186
25,25,-0.05568056181073189
26,26,-0.06983428448438644
27,27,-0.09607363492250443
28,28,-0.1147637665271759
29,29,-0.10181968659162521
30,30,-0.06875281035900116
31,31,-0.04468356817960739
32,32,-0.01622338779270649
33,33,-0.015051391907036304
34,34,-0.15570969879627228
35,35,-0.16043880581855774
36,36,-0.17327305674552917
37,37,-0.16043880581855774
38,38,-0.1513669490814209
39,39,-0.12376395612955093
