,atom_num,mean_weight
0,0,-0.19530943036079407
1,1,-0.25635725259780884
2,2,-0.18838821351528168
3,3,-0.14412474632263184
4,4,-0.13578414916992188
5,5,-0.14412476122379303
6,6,-0.1883881390094757
7,7,-0.10884930193424225
8,8,-0.054850984364748
9,9,-0.05370581895112991
10,10,-0.11750712990760803
11,11,-0.19638767838478088
12,12,-0.19927865266799927
13,13,-0.21689970791339874
14,14,-0.2626379132270813
15,15,-0.24311336874961853
16,16,-0.24737370014190674
17,17,-0.23779436945915222
18,18,-0.25026312470436096
19,19,-0.1878301352262497
