,atom_num,mean_weight
0,0,-0.08175935596227646
1,1,-0.1097957119345665
2,2,-0.15288834273815155
3,3,-0.17638124525547028
4,4,-0.16657286882400513
5,5,-0.16719740629196167
6,6,-0.17781847715377808
7,7,-0.18986308574676514
8,8,-0.1645917445421219
9,9,-0.1657300442457199
10,10,-0.1688428670167923
11,11,-0.16753844916820526
12,12,-0.15750257670879364
13,13,-0.15910755097866058
14,14,-0.18757545948028564
15,15,-0.16165055334568024
16,16,-0.16787385940551758
17,17,-0.20853450894355774
18,18,-0.16787387430667877
19,19,-0.16165053844451904
20,20,-0.20538511872291565
21,21,-0.16610103845596313
