,atom_num,mean_weight
0,0,-0.07361140847206116
1,1,-0.1518581509590149
2,2,-0.11110018193721771
3,3,-0.15670794248580933
4,4,-0.21422219276428223
5,5,-0.19489313662052155
6,6,-0.1712055504322052
7,7,-0.1433619111776352
8,8,-0.06869670003652573
9,9,-0.034117572009563446
10,10,-0.06717627495527267
11,11,-0.035126447677612305
12,12,-0.035126447677612305
13,13,-0.045487307012081146
14,14,-0.07806544750928879
15,15,-0.10330282151699066
16,16,-0.16106700897216797
17,17,-0.17338068783283234
18,18,-0.072769396007061
19,19,-0.11589325964450836
20,20,-0.07950717210769653
21,21,-0.15578080713748932
22,22,-0.1597505509853363
23,23,-0.17356657981872559
24,24,-0.20668497681617737
25,25,-0.1464206427335739
26,26,-0.25805455446243286
27,27,-0.24808335304260254
28,28,-0.2673947811126709
29,29,-0.26384949684143066
30,30,-0.24405691027641296
