,atom_num,mean_weight
0,0,-0.1783350110054016
1,1,-0.2240663319826126
2,2,-0.23485404253005981
3,3,-0.20403020083904266
4,4,-0.18504169583320618
5,5,-0.17316694557666779
6,6,-0.1287943571805954
7,7,-0.10850267857313156
8,8,-0.08786582946777344
9,9,-0.08387511223554611
10,10,-0.09131614863872528
11,11,-0.15040156245231628
12,12,-0.16283226013183594
13,13,-0.06325233727693558
14,14,-0.04641228914260864
15,15,-0.03750506043434143
16,16,-0.03249793499708176
17,17,-0.05160873755812645
18,18,-0.05285307392477989
19,19,-0.06114682927727699
20,20,-0.07526392489671707
21,21,-0.06114682927727699
22,22,-0.052853088825941086
23,23,-0.09437231719493866
24,24,-0.06974849849939346
25,25,-0.08547051250934601
26,26,-0.14213788509368896
27,27,-0.14186127483844757
28,28,-0.1655150204896927
29,29,-0.18946626782417297
30,30,-0.18872299790382385
31,31,-0.16081838309764862
