,atom_num,mean_weight
0,0,-0.17945896089076996
1,1,-0.20877891778945923
2,2,-0.19324293732643127
3,3,-0.12845033407211304
4,4,-0.1307198405265808
5,5,-0.09647883474826813
6,6,-0.09499967843294144
7,7,-0.1166270524263382
8,8,-0.09499969333410263
9,9,-0.09647883474826813
10,10,-0.11789768934249878
11,11,-0.1447765976190567
12,12,-0.1107780709862709
13,13,-0.0838996022939682
14,14,-0.06311909854412079
15,15,-0.10763373970985413
16,16,-0.11688168346881866
17,17,-0.14091505110263824
18,18,-0.17850863933563232
19,19,-0.16362887620925903
20,20,-0.16279886662960052
21,21,-0.1470416635274887
22,22,-0.1237836480140686
23,23,-0.1308155059814453
24,24,-0.10333479940891266
25,25,-0.1260952353477478
26,26,-0.08246909081935883
27,27,-0.11758166551589966
28,28,-0.14554357528686523
29,29,-0.10445744544267654
30,30,-0.14091505110263824
31,31,-0.11688169836997986
