,atom_num,mean_weight
0,0,-0.05691438168287277
1,1,-0.07462994009256363
2,2,-0.09925995767116547
3,3,-0.1417085975408554
4,4,-0.0851060301065445
5,5,-0.021204007789492607
6,6,-0.02187725529074669
7,7,-0.09255226701498032
8,8,-0.13689672946929932
9,9,-0.15183290839195251
10,10,-0.15812739729881287
11,11,-0.13377459347248077
12,12,-0.07790733128786087
13,13,-0.07790732383728027
14,14,-0.09822827577590942
15,15,-0.13940578699111938
16,16,-0.10959437489509583
17,17,-0.07169470191001892
18,18,-0.11601848900318146
19,19,-0.12001083791255951
20,20,-0.185783252120018
21,21,-0.18405967950820923
22,22,-0.19887703657150269
23,23,-0.19635239243507385
24,24,-0.17934367060661316
25,25,-0.12120351195335388
26,26,-0.20054295659065247
27,27,-0.202472522854805
28,28,-0.22946949303150177
29,29,-0.23203054070472717
30,30,-0.20764023065567017
31,31,-0.2246590256690979
32,32,-0.2309066653251648
33,33,-0.2600124180316925
34,34,-0.263542503118515
35,35,-0.23823361098766327
