,atom_num,mean_weight
0,0,-0.07703225314617157
1,1,-0.11540915071964264
2,2,-0.08910372108221054
3,3,-0.14430543780326843
4,4,-0.1030244529247284
5,5,-0.20859237015247345
6,6,-0.21978308260440826
7,7,-0.24528183043003082
8,8,-0.2381860613822937
9,9,-0.22375395894050598
10,10,-0.14674599468708038
11,11,-0.05336746200919151
12,12,-0.023925915360450745
13,13,-0.022780751809477806
14,14,-0.08951890468597412
15,15,-0.18500584363937378
16,16,-0.22468748688697815
17,17,-0.25957173109054565
18,18,-0.2515590488910675
19,19,-0.24024251103401184
20,20,-0.2069777399301529
21,21,-0.17667770385742188
22,22,-0.18038815259933472
23,23,-0.18722651898860931
