,atom_num,mean_weight
0,0,-0.09427788853645325
1,1,-0.1275167316198349
2,2,-0.10044094920158386
3,3,-0.08082427084445953
4,4,-0.09726668894290924
5,5,-0.1410878747701645
6,6,-0.14064592123031616
7,7,-0.13928772509098053
8,8,-0.12457508593797684
9,9,-0.11623604595661163
10,10,-0.1025657132267952
11,11,-0.1321626603603363
12,12,-0.1630123257637024
13,13,-0.16544802486896515
14,14,-0.1936420351266861
15,15,-0.20471996068954468
16,16,-0.1936420053243637
17,17,-0.16544805467128754
18,18,-0.1630123108625412
19,19,-0.16544802486896515
20,20,-0.1936420351266861
21,21,-0.20471996068954468
22,22,-0.19364199042320251
23,23,-0.16544805467128754
24,24,-0.09726669639348984
25,25,-0.08082427829504013
26,26,-0.14765675365924835
27,27,-0.1409347653388977
28,28,-0.20832191407680511
29,29,-0.21284037828445435
30,30,-0.14499467611312866
31,31,-0.22308695316314697
32,32,-0.24609944224357605
33,33,-0.2433030605316162
34,34,-0.21659742295742035
