,atom_num,mean_weight
0,0,-0.08530470728874207
1,1,-0.13922695815563202
2,2,-0.1412225216627121
3,3,-0.1349504441022873
4,4,-0.1284821778535843
5,5,-0.13022933900356293
6,6,-0.08190319687128067
7,7,-0.16805244982242584
8,8,-0.13136766850948334
9,9,-0.14177194237709045
10,10,-0.11879599094390869
11,11,-0.09504720568656921
12,12,-0.11513927578926086
13,13,-0.11751852929592133
14,14,-0.16483815014362335
15,15,-0.17217564582824707
16,16,-0.17263278365135193
17,17,-0.10024206340312958
18,18,-0.0749683678150177
19,19,-0.08146467804908752
20,20,-0.07561307400465012
21,21,-0.08392119407653809
22,22,-0.0932980552315712
23,23,-0.09549747407436371
24,24,-0.11559770256280899
25,25,-0.12548837065696716
26,26,-0.11559771001338959
27,27,-0.09549747407436371
28,28,-0.12210943549871445
29,29,-0.12434283643960953
30,30,-0.13293752074241638
31,31,-0.12746872007846832
32,32,-0.11218330264091492
33,33,-0.12481464445590973
34,34,-0.15953168272972107
35,35,-0.16298514604568481
36,36,-0.1929709017276764
37,37,-0.2044180929660797
38,38,-0.1929709017276764
39,39,-0.1629851758480072
