,atom_num,mean_weight
0,0,-0.14426812529563904
1,1,-0.22329068183898926
2,2,-0.2346934825181961
3,3,-0.16658732295036316
4,4,-0.18402670323848724
5,5,-0.19579803943634033
6,6,-0.15283846855163574
7,7,-0.16625037789344788
8,8,-0.13075727224349976
9,9,-0.12735459208488464
10,10,-0.13197745382785797
11,11,-0.1687445044517517
12,12,-0.14629963040351868
13,13,-0.1550179123878479
14,14,-0.19345307350158691
15,15,-0.17377705872058868
16,16,-0.17335699498653412
17,17,-0.20169585943222046
18,18,-0.17673823237419128
19,19,-0.18333804607391357
20,20,-0.17899256944656372
21,21,-0.19962669909000397
22,22,-0.1665053367614746
23,23,-0.17621521651744843
24,24,-0.1817050278186798
