,atom_num,mean_weight
0,0,-0.19454550743103027
1,1,-0.3388013541698456
2,2,-0.19454550743103027
3,3,-0.19454549252986908
4,4,-0.23127079010009766
5,5,-0.24674130976200104
6,6,-0.1792728453874588
7,7,-0.18595419824123383
8,8,-0.1996123045682907
9,9,-0.2054387629032135
10,10,-0.21833667159080505
11,11,-0.1509658396244049
12,12,-0.14248858392238617
13,13,-0.17259426414966583
14,14,-0.19303575158119202
15,15,-0.20547419786453247
16,16,-0.22242334485054016
17,17,-0.20218920707702637
18,18,-0.1812051236629486
19,19,-0.1203802227973938
20,20,-0.12500038743019104
21,21,-0.11433297395706177
22,22,-0.11637601256370544
23,23,-0.13506299257278442
24,24,-0.09861965477466583
25,25,-0.09394910931587219
26,26,-0.09861965477466583
27,27,-0.1027246043086052
28,28,-0.15146084129810333
