,atom_num,mean_weight
0,0,-0.123175710439682
1,1,-0.14901623129844666
2,2,-0.15557251870632172
3,3,-0.15693823993206024
4,4,-0.16142134368419647
5,5,-0.1568806767463684
6,6,-0.11601723730564117
7,7,-0.1166168823838234
8,8,-0.07779069989919662
9,9,-0.11740583926439285
10,10,-0.12151928246021271
11,11,-0.07095250487327576
12,12,-0.19424878060817719
13,13,-0.16214993596076965
14,14,-0.11184041947126389
15,15,-0.11736732721328735
16,16,-0.31188756227493286
17,17,-0.2228277176618576
18,18,-0.22871676087379456
19,19,-0.11190913617610931
20,20,-0.1063595861196518
21,21,-0.06643958389759064
22,22,-0.03313042223453522
23,23,-0.03198525682091713
24,24,-0.06518339365720749
25,25,-0.11912298202514648
26,26,-0.12627474963665009
27,27,-0.19695089757442474
28,28,-0.1773855984210968
29,29,-0.17193351686000824
30,30,-0.14554999768733978
31,31,-0.20612342655658722
32,32,-0.17033345997333527
